gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SEC16A,2673.0395025239727,-0.0994132365506112,0.04796616187941478,-2.077790840428123,0.03772862783470899,0.06207511941806069
SEC16B,15.15103822385817,2.467751262114948,0.55224962637242,4.887802910997852,1.019675332465065e-06,2.994471272498932e-06
SEC1P,4.117289334637985,0.1392385504565473,0.5793563615490286,0.36529809026440485,0.7148889038049336,0.7759488200104397
SEC22A,237.48944858096118,0.37218580424678016,0.1252827357735026,3.0143517165154323,0.0025752906514342833,0.005212272450226318
SEC22B,869.8546709242302,0.21236447510636103,0.06983595290563543,3.0563612268208917,0.0022404116329183942,0.0045708040706084275
SEC22C,1454.399324339789,-0.32575419298727376,0.07252828390686013,-4.513107917486608,6.388449454105804e-06,1.745754504290299e-05
SEC23A,1610.816231874592,-0.06703676354994599,0.05476621151831689,-1.2343354919413334,0.2170779157629974,0.2913844763747456
SEC23B,6092.416272794133,0.3110693417211673,0.037656230049533876,8.220579531687575,2.0252212998213057e-16,1.0857126812897645e-15
SEC23IP,2668.661679357473,0.7500275703634275,0.056905845508493196,13.217868236459564,6.919741516008013e-40,8.285677476868597e-39
SEC24A,1468.704163262872,0.006924741657367119,0.0717220112580743,0.0954195701414757,0.9239815722748183,0.9450190253148208
SEC24B,1372.1315725961601,0.12299323482478965,0.061851259776354854,2.007626071647418,0.04468304192543908,0.07221149353813518
SEC24B-AS1,13.180631242754506,0.12364952101629989,0.4182890198761062,0.3525768300628357,0.72440571037746,0.7840114086563452
SEC24C,3819.083580387014,-0.04801052398146585,0.047102772936088576,-1.0481437149333364,0.2945723981041535,0.3772476430601454
SEC24D,380.3470942760124,0.07500451806645736,0.10415363707791106,0.7278044580518007,0.46673329516642725,0.5543755105405276
SEC31A,8494.346277686074,-0.14987520819686556,0.035209217657351605,-4.260461661637048,2.0400507551386124e-05,5.2985007065708006e-05
SEC31B,59.77081368435607,0.8795639441117366,0.23051369166515495,4.002639836060742,6.263962218166493e-05,0.0001546841848088833
SEC61A1,4947.272224762581,-0.1417183270427659,0.041957703983825076,-3.433895550697392,0.0005949734125375148,0.001315630886850213
SEC61A2,830.2148864379966,-0.4022542686437347,0.08156059783468701,-4.966402834948553,6.820620189983741e-07,2.0343924774158996e-06
SEC61B,1907.9717671925946,0.05425450712470697,0.051465373600959756,1.049139640481256,0.2941138540037912,0.37672945554390314
SEC61G,2963.5282856625804,-0.10683061633500832,0.05571592348884764,-1.9493270856822105,0.05125637594352979,0.0817675827123078
SEC62,2284.2760924166555,0.18394616130964475,0.055603020618338696,3.314253193050378,0.0009188826011124004,0.001982631384289427
SEC63,1747.394164983986,0.04173630307458258,0.053234460748084245,0.8000487955106046,0.4236825264241326,0.5122422893760412
SECISBP2,1052.1424865816778,-0.14198417366614646,0.06768852559799118,-2.118308065993806,0.0341489859713915,0.0567607354899371
SECISBP2L,1511.2877305046184,-0.5352347456322575,0.06220580927443994,-8.641963854822457,5.525491167716611e-18,3.19379175348646e-17
SECTM1,85.16657943871431,0.16351652507988518,0.1885572077513816,0.8945178691843894,0.3710448733491969,0.45872114692157995
SEH1L,4936.279126410668,0.11892197030663372,0.042243330878777824,2.819920589531275,0.0048035535182843455,0.009346357215696011
SEL1L,2212.427989411323,0.08914065752684872,0.05027962092572667,1.7717125963650122,0.07644227762002141,0.11704892440014374
SEL1L3,925.8530447415537,0.756678804166703,0.06766830970427871,11.231591503329051,2.85292887660199e-29,2.5523772121301433e-28
SELENBP1,276.0400409981341,-0.7760513137220506,0.13156118001706144,-6.002561891251713,1.942281866817065e-09,6.970998637730949e-09
SELK,519.475739553204,-0.8272344552535219,0.08398603014843642,-9.907453486306641,3.8636825251701046e-23,2.751939037282449e-22
SELM,29.146433842858603,-0.765697578228898,0.33016970236934645,-2.5670284028429875,0.01025742101480219,0.01890516327269051
SELO,383.30918563814134,0.05904537260948117,0.09784534995138965,0.6042063021010509,0.5457064915235588,0.6285227082786293
