gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSC22D3,789.4223484045757,-0.22427751691255618,0.10675519824627176,-2.3168158690602128,0.02051376421445515,0.05146921922275458
TSC22D4,1482.774811324102,0.05308070653379153,0.06609517664136129,0.8303762549274231,0.40632608649099555,0.5579872893293623
TSEN15,3034.8409729021687,-0.32338569441142395,0.05365148717529885,-6.199176268260672,5.675943597018599e-10,6.013723936080304e-09
TSEN2,661.4732678022453,0.5399423538169721,0.08378972782923799,6.700810270546072,2.07267010123289e-11,2.6132063782399473e-10
TSEN34,4555.819149389724,0.1912034483896288,0.06392312028072782,3.097130940851079,0.0019540354039909486,0.006674361839825412
TSEN54,782.182560274775,0.009260225797957128,0.07477289645467451,0.14864213261861414,0.8818360252711772,0.9303331292788527
TSFM,3121.3984845752234,-0.3958565500096746,0.04046557138584509,-9.895258685346565,4.364804997911865e-23,1.4391860200303053e-21
TSG101,1375.811745875667,-0.09798123680156133,0.0540870925398159,-1.8564232860870404,0.06339324816584405,0.13247770312133242
TSGA10,110.2280650306877,-0.06556008662162958,0.1623044530476334,-0.5163101684676685,0.605637795384631,0.7353196211926841
TSGA13,1.1025081585023326,0.008846137935274482,0.2554808536805398,0.22355214064140083,0.823105807344795,
TSHZ1,172.79372428045636,0.1944743112327788,0.13078220922423203,1.7194031373066392,0.0855409913796739,0.16975407832515516
TSHZ2,158.28815761537206,-0.2905143699442888,0.1425560918057192,-2.3805466031466014,0.017286974256117894,0.0445043992239047
TSHZ3,33.806144895647435,3.404188408292769,0.4637299745548431,7.606886349984267,2.807780054833652e-14,4.688451577643002e-13
TSIX,6.060322872952031,0.003681024564742945,0.2421728003177044,0.04179499180009136,0.9666621274907887,0.9822178995599935
TSKU,2183.4050770234253,-0.07668033307139961,0.05648543191506432,-1.374822163086453,0.16918658524945007,0.2903107034382686
TSLP,20.852386125557146,-0.04843957519929202,0.23748071832765608,-0.4749676375541054,0.6348100402705641,0.7578457890431505
TSN,18273.615071810742,-0.04911978597343599,0.033860888055120324,-1.486570498326841,0.1371282844214758,0.24670120242673163
TSNARE1,95.99378220035508,0.14571328996486105,0.186492901699513,1.0698080568685584,0.28470571500155084,0.4314292976257469
TSNAX,694.5908694576059,-0.04558719335680881,0.0700763746265334,-0.6756037912243689,0.49929223381116394,0.6436569415208226
TSNAX-DISC1,1460.0112942916944,-0.1342288703919388,0.07431269285404314,-1.905897694115725,0.056663480292684185,0.1207272730388938
TSNAXIP1,8.66194666401689,0.3727720348886549,0.682542119102468,2.347541819338738,0.018897751620428112,0.04806414453232173
TSPAN1,78.25913256894232,-0.14744042974875143,0.18110567513859346,-1.0927139073722019,0.27451943163771164,0.4195056032383563
TSPAN10,5.70362659194648,0.3200143314635771,0.5957358558702354,2.4437842130592995,0.014534116738028086,0.038360819875831106
TSPAN11,40.77199383539189,-0.8632962447079713,0.31557292677934967,-3.518047104212857,0.0004347351871801988,0.0017496879262856061
TSPAN12,51.64193650254735,0.8601168718707065,0.28114084744224693,3.7653242279649737,0.0001663331017584679,0.0007361325354781683
TSPAN13,562.2331885982326,0.5321114128942342,0.10064506864986043,5.5851600128794185,2.334851364635775e-08,1.9801164699760494e-07
TSPAN14,986.7758163178264,0.39841442015624506,0.06684402721813189,6.147849042842492,7.854072763425784e-10,8.220947571703928e-09
TSPAN15,233.3847304534746,0.012900808841100486,0.15338535161843753,0.10673199571132568,0.9150015986759826,0.9522188411059814
TSPAN17,3505.770450713553,-0.02933741947055268,0.054616876017771675,-0.5509674154990508,0.5816560117748137,0.7150238164767081
TSPAN2,336.7655667750738,-0.24322763101454825,0.09386255265324248,-2.787984847956404,0.005303702434968486,0.01611465871337785
TSPAN3,7381.868716502599,0.08875931880998894,0.03298898276297684,2.71940266055955,0.006539994075541946,0.01929217847591303
TSPAN31,432.30563363977956,-0.25817969477157954,0.09319310968158706,-2.9744937519754484,0.0029347243229920403,0.009583325071479033
TSPAN32,1.501410407810734,0.05425732778133928,0.264593621030804,1.3905779934368476,0.16435343343899866,
TSPAN33,245.49385020259217,-0.45996647555731174,0.12269560216824885,-4.117771186568397,3.8255423820758754e-05,0.00019202819115177134
